date,dam,rtm
2022-01-25 22:45:00,20.54,17.95
2022-01-25 23:00:00,21.31,18.13
2022-01-25 23:15:00,21.31,18.13
2022-01-25 23:30:00,21.31,17.62
2022-01-25 23:45:00,21.31,18.63
2022-01-26 00:00:00,20.49,19.47
2022-01-26 00:15:00,20.49,21.63
2022-01-26 00:30:00,20.49,23.21
2022-01-26 00:45:00,20.49,23.69
2022-01-26 01:00:00,21.03,22.68
2022-01-26 01:15:00,21.03,22.42
2022-01-26 01:30:00,21.03,23.12
2022-01-26 01:45:00,21.03,22.99
2022-01-26 02:00:00,22.51,23.41
2022-01-26 02:15:00,22.51,24.92
2022-01-26 02:30:00,22.51,28.61
2022-01-26 02:45:00,22.51,29.24
2022-01-26 03:00:00,25.34,29.16
2022-01-26 03:15:00,25.34,32.33
2022-01-26 03:30:00,25.34,32.57
2022-01-26 03:45:00,25.34,29.77
2022-01-26 04:00:00,26.14,32.24
2022-01-26 04:15:00,26.14,30.4
2022-01-26 04:30:00,26.14,33.16
2022-01-26 04:45:00,26.14,31.27
2022-01-26 05:00:00,35.1,33.2
2022-01-26 05:15:00,35.1,35.44
2022-01-26 05:30:00,35.1,34.94
2022-01-26 05:45:00,35.1,35.14
2022-01-26 06:00:00,46.49,35.05
2022-01-26 06:15:00,46.49,42.03
2022-01-26 06:30:00,46.49,163.65
2022-01-26 06:45:00,46.49,140.64
2022-01-26 07:00:00,56.57,63.13
2022-01-26 07:15:00,56.57,145
2022-01-26 07:30:00,56.57,421.23
2022-01-26 07:45:00,56.57,556.24
2022-01-26 08:00:00,47.48,139.13
2022-01-26 08:15:00,47.48,65.95
2022-01-26 08:30:00,47.48,75.47
2022-01-26 08:45:00,47.48,84.3
2022-01-26 09:00:00,42.03,96.54
2022-01-26 09:15:00,42.03,69.63
2022-01-26 09:30:00,42.03,68.25
2022-01-26 09:45:00,42.03,75.57
2022-01-26 10:00:00,38.57,59.62
2022-01-26 10:15:00,38.57,42.87
2022-01-26 10:30:00,38.57,46.84
2022-01-26 10:45:00,38.57,52.35
2022-01-26 11:00:00,34.9,47.53
2022-01-26 11:15:00,34.9,41.9
2022-01-26 11:30:00,34.9,40.27
2022-01-26 11:45:00,34.9,40.06
2022-01-26 12:00:00,29.1,40.84
2022-01-26 12:15:00,29.1,39.01
2022-01-26 12:30:00,29.1,37.42
2022-01-26 12:45:00,29.1,37.26
2022-01-26 13:00:00,27.57,36.11
2022-01-26 13:15:00,27.57,32.58
2022-01-26 13:30:00,27.57,31.12
2022-01-26 13:45:00,27.57,31.05
2022-01-26 14:00:00,26.45,30.97
2022-01-26 14:15:00,26.45,30.22
2022-01-26 14:30:00,26.45,30.08
2022-01-26 14:45:00,26.45,28.9
2022-01-26 15:00:00,25.97,29.27
2022-01-26 15:15:00,25.97,29.63
2022-01-26 15:30:00,25.97,29.82
2022-01-26 15:45:00,25.97,29.47
2022-01-26 16:00:00,27.19,29.53
2022-01-26 16:15:00,27.19,29.96
2022-01-26 16:30:00,27.19,30.96
2022-01-26 16:45:00,27.19,33.33
2022-01-26 17:00:00,47.47,31.9
2022-01-26 17:15:00,47.47,36.16
2022-01-26 17:30:00,47.47,39.48
2022-01-26 17:45:00,47.47,41.89
2022-01-26 18:00:00,52.9,39.28
2022-01-26 18:15:00,52.9,40.23
2022-01-26 18:30:00,52.9,39.8
2022-01-26 18:45:00,52.9,40.52
2022-01-26 19:00:00,45.19,38.52
2022-01-26 19:15:00,45.19,39.72
2022-01-26 19:30:00,45.19,39.52
2022-01-26 19:45:00,45.19,46.74
2022-01-26 20:00:00,44.18,41.06
2022-01-26 20:15:00,44.18,41.17
2022-01-26 20:30:00,44.18,40.97
2022-01-26 20:45:00,44.18,38.69
2022-01-26 21:00:00,40.4,39.06
2022-01-26 21:15:00,40.4,39.44
2022-01-26 21:30:00,40.4,37.98
2022-01-26 21:45:00,40.4,36.66
2022-01-26 22:00:00,35.61,36.26
2022-01-26 22:15:00,35.61,36.4
2022-01-26 22:30:00,35.61,32.47
2022-01-26 22:45:00,35.61,30.82
2022-01-26 23:00:00,33.83,30.95
2022-01-26 23:15:00,33.83,32.04
2022-01-26 23:30:00,33.83,31.27
2022-01-26 23:45:00,33.83,30.15
2022-01-27 00:00:00,31.27,30.92
2022-01-27 00:15:00,31.27,29.63
2022-01-27 00:30:00,31.27,28.89
2022-01-27 00:45:00,31.27,28.89
2022-01-27 01:00:00,29.44,28.21
2022-01-27 01:15:00,29.44,28
2022-01-27 01:30:00,29.44,28.15
2022-01-27 01:45:00,29.44,27.98
2022-01-27 02:00:00,28.99,27.63
2022-01-27 02:15:00,28.99,27.26
2022-01-27 02:30:00,28.99,27.21
2022-01-27 02:45:00,28.99,27.11
2022-01-27 03:00:00,29.21,27.29
2022-01-27 03:15:00,29.21,27.56
2022-01-27 03:30:00,29.21,27.63
2022-01-27 03:45:00,29.21,27.97
2022-01-27 04:00:00,31.55,28.55
2022-01-27 04:15:00,31.55,28.68
2022-01-27 04:30:00,31.55,28.34
2022-01-27 04:45:00,31.55,28.29
2022-01-27 05:00:00,41.76,28.85
2022-01-27 05:15:00,41.76,29.79
2022-01-27 05:30:00,41.76,30.9
2022-01-27 05:45:00,41.76,31.73
2022-01-27 06:00:00,73.51,36.59
2022-01-27 06:15:00,73.51,40.2
2022-01-27 06:30:00,73.51,42.56
2022-01-27 06:45:00,73.51,46.95
2022-01-27 07:00:00,71.65,43.08
2022-01-27 07:15:00,71.65,42.62
2022-01-27 07:30:00,71.65,42.65
2022-01-27 07:45:00,71.65,43.23
2022-01-27 08:00:00,51.02,44.62
2022-01-27 08:15:00,51.02,43.26
2022-01-27 08:30:00,51.02,40.28
2022-01-27 08:45:00,51.02,39.24
2022-01-27 09:00:00,47.29,41.59
2022-01-27 09:15:00,47.29,42.98
2022-01-27 09:30:00,47.29,41.93
2022-01-27 09:45:00,47.29,40.27
2022-01-27 10:00:00,38.29,41.33
2022-01-27 10:15:00,38.29,41.68
2022-01-27 10:30:00,38.29,40.82
2022-01-27 10:45:00,38.29,39.31
2022-01-27 11:00:00,32.39,38.84
2022-01-27 11:15:00,32.39,39.03
2022-01-27 11:30:00,32.39,35.87
2022-01-27 11:45:00,32.39,35.83
2022-01-27 12:00:00,31.12,35.65
2022-01-27 12:15:00,31.12,33.18
2022-01-27 12:30:00,31.12,32.83
2022-01-27 12:45:00,31.12,31.01
2022-01-27 13:00:00,29,30.21
2022-01-27 13:15:00,29,29.81
2022-01-27 13:30:00,29,28.93
2022-01-27 13:45:00,29,28.05
2022-01-27 14:00:00,27,27.86
2022-01-27 14:15:00,27,27.53
2022-01-27 14:30:00,27,26.42
2022-01-27 14:45:00,27,25.68
2022-01-27 15:00:00,28,25.42
2022-01-27 15:15:00,28,25.16
2022-01-27 15:30:00,28,24.77
2022-01-27 15:45:00,28,25.03
2022-01-27 16:00:00,29.24,25.24
2022-01-27 16:15:00,29.24,25.34
2022-01-27 16:30:00,29.24,25.79
2022-01-27 16:45:00,29.24,26.83
2022-01-27 17:00:00,48,27.19
2022-01-27 17:15:00,48,28.82
2022-01-27 17:30:00,48,30.39
2022-01-27 17:45:00,48,36.24
2022-01-27 18:00:00,40,35.48
2022-01-27 18:15:00,40,35.67
2022-01-27 18:30:00,40,30.7
2022-01-27 18:45:00,40,29.31
2022-01-27 19:00:00,32.04,29.49
2022-01-27 19:15:00,32.04,29.9
2022-01-27 19:30:00,32.04,29.61
2022-01-27 19:45:00,32.04,28.66
2022-01-27 20:00:00,29,27.79
2022-01-27 20:15:00,29,26.76
2022-01-27 20:30:00,29,26.59
2022-01-27 20:45:00,29,25.54
2022-01-27 21:00:00,27.02,25.35
2022-01-27 21:15:00,27.02,22.97
2022-01-27 21:30:00,27.02,22.22
2022-01-27 21:45:00,27.02,21.42
2022-01-27 22:00:00,29.13,23.85
2022-01-27 22:15:00,29.13,27.03
2022-01-27 22:30:00,29.13,26.52
2022-01-27 22:45:00,29.13,26.26
2022-01-27 23:00:00,24.35,26.55
2022-01-27 23:15:00,24.35,27.07
2022-01-27 23:30:00,24.35,25.18
2022-01-27 23:45:00,24.35,25.28
2022-01-28 00:00:00,24.71,24.92
2022-01-28 00:15:00,24.71,25.34
2022-01-28 00:30:00,24.71,23.98
2022-01-28 00:45:00,24.71,22.78
2022-01-28 01:00:00,23.62,22.8
2022-01-28 01:15:00,23.62,22.72
2022-01-28 01:30:00,23.62,24.33
2022-01-28 01:45:00,23.62,25.54
2022-01-28 02:00:00,23.82,25.69
2022-01-28 02:15:00,23.82,25.39
2022-01-28 02:30:00,23.82,25.47
2022-01-28 02:45:00,23.82,24.77
2022-01-28 03:00:00,24.3,25.71
2022-01-28 03:15:00,24.3,25.87
2022-01-28 03:30:00,24.3,25.93
2022-01-28 03:45:00,24.3,25.49
2022-01-28 04:00:00,28.46,25.34
2022-01-28 04:15:00,28.46,25.44
2022-01-28 04:30:00,28.46,26.01
2022-01-28 04:45:00,28.46,25.44
2022-01-28 05:00:00,32.12,25.38
2022-01-28 05:15:00,32.12,27.17
2022-01-28 05:30:00,32.12,28.81
2022-01-28 05:45:00,32.12,29.42
2022-01-28 06:00:00,47.32,33.45
2022-01-28 06:15:00,47.32,39.12
2022-01-28 06:30:00,47.32,57.26
2022-01-28 06:45:00,47.32,55.19
2022-01-28 07:00:00,66.59,75.06
2022-01-28 07:15:00,66.59,41.18
2022-01-28 07:30:00,66.59,42.81
2022-01-28 07:45:00,66.59,43.79
2022-01-28 08:00:00,57.5,40.44
2022-01-28 08:15:00,57.5,37.38
2022-01-28 08:30:00,57.5,32.3
2022-01-28 08:45:00,57.5,30.43
2022-01-28 09:00:00,36.95,33.08
2022-01-28 09:15:00,36.95,32.83
2022-01-28 09:30:00,36.95,34.37
2022-01-28 09:45:00,36.95,36.48
2022-01-28 10:00:00,35.22,37.32
2022-01-28 10:15:00,35.22,32.8
2022-01-28 10:30:00,35.22,30.98
2022-01-28 10:45:00,35.22,28.11
2022-01-28 11:00:00,29.65,27.17
2022-01-28 11:15:00,29.65,26.2
2022-01-28 11:30:00,29.65,25.55
2022-01-28 11:45:00,29.65,24.01
2022-01-28 12:00:00,27.56,23.88
2022-01-28 12:15:00,27.56,23.32
2022-01-28 12:30:00,27.56,23.21
2022-01-28 12:45:00,27.56,22.56
2022-01-28 13:00:00,25.79,22.08
2022-01-28 13:15:00,25.79,21.42
2022-01-28 13:30:00,25.79,21.06
2022-01-28 13:45:00,25.79,20.64
2022-01-28 14:00:00,24.05,20.82
2022-01-28 14:15:00,24.05,20.11
2022-01-28 14:30:00,24.05,20.18
2022-01-28 14:45:00,24.05,20.03
2022-01-28 15:00:00,23.64,19.83
2022-01-28 15:15:00,23.64,20.07
2022-01-28 15:30:00,23.64,19.1
2022-01-28 15:45:00,23.64,19.55
2022-01-28 16:00:00,25.34,18.95
2022-01-28 16:15:00,25.34,19.83
2022-01-28 16:30:00,25.34,22.17
2022-01-28 16:45:00,25.34,22.53
2022-01-28 17:00:00,45.16,24.45
2022-01-28 17:15:00,45.16,27.43
2022-01-28 17:30:00,45.16,33.61
2022-01-28 17:45:00,45.16,43.2
2022-01-28 18:00:00,81.12,43.72
2022-01-28 18:15:00,81.12,61.83
2022-01-28 18:30:00,81.12,71.15
2022-01-28 18:45:00,81.12,54.94
2022-01-28 19:00:00,48.74,61.68
2022-01-28 19:15:00,48.74,79.82
2022-01-28 19:30:00,48.74,81.02
2022-01-28 19:45:00,48.74,118.33
2022-01-28 20:00:00,47.49,110.54
2022-01-28 20:15:00,47.49,100.75
2022-01-28 20:30:00,47.49,104.29
2022-01-28 20:45:00,47.49,100.63
2022-01-28 21:00:00,45.25,87.54
2022-01-28 21:15:00,45.25,80.7
2022-01-28 21:30:00,45.25,57.78
2022-01-28 21:45:00,45.25,55.87
2022-01-28 22:00:00,40.62,62.19
2022-01-28 22:15:00,40.62,49.11
2022-01-28 22:30:00,40.62,46.31
2022-01-28 22:45:00,40.62,44.44
2022-01-28 23:00:00,32.84,44.2
2022-01-28 23:15:00,32.84,43.68
2022-01-28 23:30:00,32.84,41.95
2022-01-28 23:45:00,32.84,41.07
2022-01-29 00:00:00,41.74,83.37
2022-01-29 00:15:00,41.74,343.69
2022-01-29 00:30:00,41.74,225.27
2022-01-29 00:45:00,41.74,82.04
2022-01-29 01:00:00,37.16,55.23
2022-01-29 01:15:00,37.16,48.41
2022-01-29 01:30:00,37.16,48.79
2022-01-29 01:45:00,37.16,43.29
2022-01-29 02:00:00,34.84,43.96
2022-01-29 02:15:00,34.84,41.96
2022-01-29 02:30:00,34.84,40.68
2022-01-29 02:45:00,34.84,42.44
2022-01-29 03:00:00,32.84,40.89
2022-01-29 03:15:00,32.84,39.78
2022-01-29 03:30:00,32.84,39.8
2022-01-29 03:45:00,32.84,44.45
2022-01-29 04:00:00,35.78,41.01
2022-01-29 04:15:00,35.78,44.53
2022-01-29 04:30:00,35.78,48.01
2022-01-29 04:45:00,35.78,43.52
2022-01-29 05:00:00,45.22,38.49
2022-01-29 05:15:00,45.22,38.38
2022-01-29 05:30:00,45.22,46.21
2022-01-29 05:45:00,45.22,40.15
2022-01-29 06:00:00,58.98,38.77
2022-01-29 06:15:00,58.98,41.25
2022-01-29 06:30:00,58.98,52.74
2022-01-29 06:45:00,58.98,58.72
2022-01-29 07:00:00,66.71,71.06
2022-01-29 07:15:00,66.71,79.21
2022-01-29 07:30:00,66.71,87.88
2022-01-29 07:45:00,66.71,71.84
2022-01-29 08:00:00,55.99,57.36
2022-01-29 08:15:00,55.99,39.12
2022-01-29 08:30:00,55.99,31.85
2022-01-29 08:45:00,55.99,29.57
2022-01-29 09:00:00,43.88,33.83
2022-01-29 09:15:00,43.88,34.22
2022-01-29 09:30:00,43.88,35.34
2022-01-29 09:45:00,43.88,35.5
2022-01-29 10:00:00,36.8,36.67
2022-01-29 10:15:00,36.8,36.35
2022-01-29 10:30:00,36.8,34.63
2022-01-29 10:45:00,36.8,31.4
2022-01-29 11:00:00,33.07,28.91
2022-01-29 11:15:00,33.07,27.56
2022-01-29 11:30:00,33.07,25.24
2022-01-29 11:45:00,33.07,23.57
2022-01-29 12:00:00,32.05,23.72
2022-01-29 12:15:00,32.05,23.65
2022-01-29 12:30:00,32.05,23.39
2022-01-29 12:45:00,32.05,22.86
2022-01-29 13:00:00,29.03,22.33
2022-01-29 13:15:00,29.03,21.28
2022-01-29 13:30:00,29.03,19.76
2022-01-29 13:45:00,29.03,17.4
2022-01-29 14:00:00,27.27,17.76
2022-01-29 14:15:00,27.27,16.9
2022-01-29 14:30:00,27.27,16.86
2022-01-29 14:45:00,27.27,17.02
2022-01-29 15:00:00,27.1,17.31
2022-01-29 15:15:00,27.1,17.71
2022-01-29 15:30:00,27.1,17.45
2022-01-29 15:45:00,27.1,17.93
2022-01-29 16:00:00,30.67,22.67
2022-01-29 16:15:00,30.67,22.92
2022-01-29 16:30:00,30.67,22.85
2022-01-29 16:45:00,30.67,23.64
2022-01-29 17:00:00,65.76,25.34
2022-01-29 17:15:00,65.76,31.09
2022-01-29 17:30:00,65.76,33.78
2022-01-29 17:45:00,65.76,36.87
2022-01-29 18:00:00,72.4,40.55
2022-01-29 18:15:00,72.4,42.72
2022-01-29 18:30:00,72.4,41.49
2022-01-29 18:45:00,72.4,36.89
2022-01-29 19:00:00,43.22,35.08
2022-01-29 19:15:00,43.22,34.2
2022-01-29 19:30:00,43.22,33.58
2022-01-29 19:45:00,43.22,32.66
2022-01-29 20:00:00,33.83,30.69
2022-01-29 20:15:00,33.83,30.56
2022-01-29 20:30:00,33.83,30.02
2022-01-29 20:45:00,33.83,27.15
2022-01-29 21:00:00,33.03,27.63
2022-01-29 21:15:00,33.03,25.39
2022-01-29 21:30:00,33.03,24.95
2022-01-29 21:45:00,33.03,22.97
2022-01-29 22:00:00,31.27,22.87
2022-01-29 22:15:00,31.27,23.15
2022-01-29 22:30:00,31.27,21.59
2022-01-29 22:45:00,31.27,21.92
2022-01-29 23:00:00,27.2,24.62
2022-01-29 23:15:00,27.2,24.85
2022-01-29 23:30:00,27.2,25.08
2022-01-29 23:45:00,27.2,25.13
2022-01-30 00:00:00,27.56,23.87
2022-01-30 00:15:00,27.56,20.94
2022-01-30 00:30:00,27.56,21.06
2022-01-30 00:45:00,27.56,21.07
2022-01-30 01:00:00,26.74,20.81
2022-01-30 01:15:00,26.74,21.53
2022-01-30 01:30:00,26.74,21.57
2022-01-30 01:45:00,26.74,22.82
2022-01-30 02:00:00,28.19,23.94
2022-01-30 02:15:00,28.19,24.67
2022-01-30 02:30:00,28.19,23.85
2022-01-30 02:45:00,28.19,21.18
2022-01-30 03:00:00,31.26,21.96
2022-01-30 03:15:00,31.26,22.56
2022-01-30 03:30:00,31.26,23.18
2022-01-30 03:45:00,31.26,23.78
2022-01-30 04:00:00,33.67,26.03
2022-01-30 04:15:00,33.67,27.52
2022-01-30 04:30:00,33.67,27.9
2022-01-30 04:45:00,33.67,27.81
2022-01-30 05:00:00,36.18,30.44
2022-01-30 05:15:00,36.18,31.32
2022-01-30 05:30:00,36.18,32.98
2022-01-30 05:45:00,36.18,33
2022-01-30 06:00:00,50.43,34.38
2022-01-30 06:15:00,50.43,35.41
2022-01-30 06:30:00,50.43,37.17
2022-01-30 06:45:00,50.43,38.86
2022-01-30 07:00:00,67.47,44.56
2022-01-30 07:15:00,67.47,49.12
2022-01-30 07:30:00,67.47,63.89
2022-01-30 07:45:00,67.47,55.91
2022-01-30 08:00:00,63.66,48.88
2022-01-30 08:15:00,63.66,39.11
2022-01-30 08:30:00,63.66,36.41
2022-01-30 08:45:00,63.66,33.76
2022-01-30 09:00:00,45,33.08
2022-01-30 09:15:00,45,34.22
2022-01-30 09:30:00,45,34.43
2022-01-30 09:45:00,45,35.73
2022-01-30 10:00:00,40.72,35.59
2022-01-30 10:15:00,40.72,32.37
2022-01-30 10:30:00,40.72,32.15
2022-01-30 10:45:00,40.72,30.95
2022-01-30 11:00:00,33.52,30.4
2022-01-30 11:15:00,33.52,29.78
2022-01-30 11:30:00,33.52,28.96
2022-01-30 11:45:00,33.52,28.98
2022-01-30 12:00:00,33.61,29.41
2022-01-30 12:15:00,33.61,28.41
2022-01-30 12:30:00,33.61,27.6
2022-01-30 12:45:00,33.61,26.24
2022-01-30 13:00:00,29.59,25.27
2022-01-30 13:15:00,29.59,24.29
2022-01-30 13:30:00,29.59,23.8
2022-01-30 13:45:00,29.59,23.39
2022-01-30 14:00:00,27.3,23.09
2022-01-30 14:15:00,27.3,23
2022-01-30 14:30:00,27.3,22.62
2022-01-30 14:45:00,27.3,22.75
2022-01-30 15:00:00,27.31,23.45
2022-01-30 15:15:00,27.31,22.82
2022-01-30 15:30:00,27.31,22.63
2022-01-30 15:45:00,27.31,25.22
2022-01-30 16:00:00,29.56,23.93
2022-01-30 16:15:00,29.56,23.23
2022-01-30 16:30:00,29.56,25.42
2022-01-30 16:45:00,29.56,26.85
2022-01-30 17:00:00,53.4,32.15
2022-01-30 17:15:00,53.4,32.76
2022-01-30 17:30:00,53.4,36.92
2022-01-30 17:45:00,53.4,43.14
2022-01-30 18:00:00,56.5,39.95
2022-01-30 18:15:00,56.5,37.6
2022-01-30 18:30:00,56.5,35.99
2022-01-30 18:45:00,56.5,34.04
2022-01-30 19:00:00,41.99,35.18
2022-01-30 19:15:00,41.99,35.22
2022-01-30 19:30:00,41.99,33.96
2022-01-30 19:45:00,41.99,32.21
2022-01-30 20:00:00,38.87,31.7
2022-01-30 20:15:00,38.87,31.77
2022-01-30 20:30:00,38.87,32.55
2022-01-30 20:45:00,38.87,33.2
2022-01-30 21:00:00,33.11,32.73
2022-01-30 21:15:00,33.11,32.48
2022-01-30 21:30:00,33.11,31.78
2022-01-30 21:45:00,33.11,30.97
2022-01-30 22:00:00,32.17,30.38
2022-01-30 22:15:00,32.17,30.95
2022-01-30 22:30:00,32.17,31.03
2022-01-30 22:45:00,32.17,28.67
2022-01-30 23:00:00,28.69,28.53
2022-01-30 23:15:00,28.69,28.28
2022-01-30 23:30:00,28.69,25.18
2022-01-30 23:45:00,28.69,22.92
2022-01-31 00:00:00,26.46,21.67
2022-01-31 00:15:00,26.46,7.94
2022-01-31 00:30:00,26.46,13.72
2022-01-31 00:45:00,26.46,22.25
2022-01-31 01:00:00,22,14.59
2022-01-31 01:15:00,22,1.67
2022-01-31 01:30:00,22,17.84
2022-01-31 01:45:00,22,14.57
2022-01-31 02:00:00,22.95,14.77
2022-01-31 02:15:00,22.95,19.39
2022-01-31 02:30:00,22.95,22.9
2022-01-31 02:45:00,22.95,23.42
2022-01-31 03:00:00,27.68,23.12
2022-01-31 03:15:00,27.68,23.46
2022-01-31 03:30:00,27.68,22.82
2022-01-31 03:45:00,27.68,22.93
2022-01-31 04:00:00,31.19,26.61
2022-01-31 04:15:00,31.19,27.4
2022-01-31 04:30:00,31.19,26.07
2022-01-31 04:45:00,31.19,25.45
2022-01-31 05:00:00,41.56,25.68
2022-01-31 05:15:00,41.56,26.33
2022-01-31 05:30:00,41.56,32.21
2022-01-31 05:45:00,41.56,33.13
2022-01-31 06:00:00,56.86,34.98
2022-01-31 06:15:00,56.86,40.16
2022-01-31 06:30:00,56.86,45.19
2022-01-31 06:45:00,56.86,54.27
2022-01-31 07:00:00,71.03,59.67
2022-01-31 07:15:00,71.03,100.62
2022-01-31 07:30:00,71.03,-64.2
2022-01-31 07:45:00,71.03,132.25
2022-01-31 08:00:00,59.54,378.3
2022-01-31 08:15:00,59.54,56.73
2022-01-31 08:30:00,59.54,46.24
2022-01-31 08:45:00,59.54,38.31
2022-01-31 09:00:00,43.38,59.75
2022-01-31 09:15:00,43.38,43.01
2022-01-31 09:30:00,43.38,47
2022-01-31 09:45:00,43.38,42.46
2022-01-31 10:00:00,39.56,46.09
2022-01-31 10:15:00,39.56,49.56
2022-01-31 10:30:00,39.56,40.07
2022-01-31 10:45:00,39.56,36.5
2022-01-31 11:00:00,36.02,34.15
2022-01-31 11:15:00,36.02,33.29
2022-01-31 11:30:00,36.02,31.39
2022-01-31 11:45:00,36.02,30.85
2022-01-31 12:00:00,34.09,30.93
2022-01-31 12:15:00,34.09,30.26
2022-01-31 12:30:00,34.09,30.74
2022-01-31 12:45:00,34.09,30.3
2022-01-31 13:00:00,30.74,30.51
2022-01-31 13:15:00,30.74,30.24
2022-01-31 13:30:00,30.74,28.76
2022-01-31 13:45:00,30.74,28.08
2022-01-31 14:00:00,29.15,25.43
2022-01-31 14:15:00,29.15,25.39
2022-01-31 14:30:00,29.15,24.2
2022-01-31 14:45:00,29.15,22.78
2022-01-31 15:00:00,28.99,21.84
2022-01-31 15:15:00,28.99,21.86
2022-01-31 15:30:00,28.99,22.42
2022-01-31 15:45:00,28.99,22.62
2022-01-31 16:00:00,30.29,22.89
2022-01-31 16:15:00,30.29,22.94
2022-01-31 16:30:00,30.29,23.27
2022-01-31 16:45:00,30.29,24.6
2022-01-31 17:00:00,81.55,25.63
2022-01-31 17:15:00,81.55,30.87
2022-01-31 17:30:00,81.55,33.82
2022-01-31 17:45:00,81.55,36.96
2022-01-31 18:00:00,72.02,37.41
2022-01-31 18:15:00,72.02,37.17
2022-01-31 18:30:00,72.02,34.84
2022-01-31 18:45:00,72.02,30.88
2022-01-31 19:00:00,38.55,29.86
2022-01-31 19:15:00,38.55,26
2022-01-31 19:30:00,38.55,23.93
2022-01-31 19:45:00,38.55,23.35
2022-01-31 20:00:00,36.38,22.93
2022-01-31 20:15:00,36.38,21.44
2022-01-31 20:30:00,36.38,17.79
2022-01-31 20:45:00,36.38,18.35
2022-01-31 21:00:00,31.88,19.46
2022-01-31 21:15:00,31.88,19.2
2022-01-31 21:30:00,31.88,18.82
2022-01-31 21:45:00,31.88,19.04
2022-01-31 22:00:00,27.95,18.59
2022-01-31 22:15:00,27.95,18.37
2022-01-31 22:30:00,27.95,18.3
2022-01-31 22:45:00,27.95,18.17
2022-01-31 23:00:00,25.05,18.34
2022-01-31 23:15:00,25.05,15.83
2022-01-31 23:30:00,25.05,10.88
2022-01-31 23:45:00,25.05,10.5
